batch,fg_code,prod_desc
50745HJ1,40620,Carvedilol Tab USP 12.5mg 500
50746HJ1,40620,Carvedilol Tab USP 12.5mg 500
50747HK1,40666,Carvedilol Tab USP 12.5mg 1000
50748HK1,40666,Carvedilol Tab USP 12.5mg 1000
50749HC1,40774,Tranexamic Acid Tab USP 650 mg 30
50750,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50751,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50753,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50754,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50755,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50756,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50757,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50758,30894,"Gra Meto Tar Tab USP25, 50&100mg Uncoate"
50768,30538,Ble Desvenlafaxine ER Tablet 50mg
50769,30294,Ble Potassium Chl Oral Sol USP 20mEq
50770,30294,Ble Potassium Chl Oral Sol USP 20mEq
50771,30294,Ble Potassium Chl Oral Sol USP 20mEq
50772,30294,Ble Potassium Chl Oral Sol USP 20mEq
50773NB1,41216,Diazepam Nasal Spray 10mg/Spray
50775,30552,Ble Clonazepam Tab USP 1 mg
50776,30552,Ble Clonazepam Tab USP 1 mg
50778HF1,40650,Metolazone Tab USP 5mg 100
50779HK1,40666,Carvedilol Tab USP 12.5mg 1000
50780,30410,Ble CG Pot Chl ER Tab USP 15mEq KlorCon
50782,30006,Cor Baclofen Tab USP 20 mg
50783,30006,Cor Baclofen Tab USP 20 mg
50786,30006,Cor Baclofen Tab USP 20 mg
50787,30172,Cor Midodrine HCl Tab USP 2.5mg
50788,30172,Cor Midodrine HCl Tab USP 2.5mg
50789,30172,Cor Midodrine HCl Tab USP 2.5mg
50790,30318,Coa Carvedilol Tab USP 6.25mg
50791,30551,Cor Clonazepam Tab USP 0.5mg
50792,30551,Cor Clonazepam Tab USP 0.5mg
50795NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50796NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50797NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50798,30123,Coa Tramadol HCL Tab USP 50mg
50799,30788,Gra Tramadol HCL Tab USP 50mg
50800,30468,Cor Guanfacine Tab USP 1mg
50801,30521,Ble Desvenlafaxine ER Tab100mg
50802,30857,Gra Desvenlafaxine ER Tab100mg
50803HF1,40695,Midodrine HCl Tab USP 5 mg 100
50804HF1,40695,Midodrine HCl Tab USP 5 mg 100
50805HF1,40695,Midodrine HCl Tab USP 5 mg 100
50806,30173,Cor  Midodrine HCl Tab USP 5mg
50807,30173,Cor  Midodrine HCl Tab USP 5mg
50808,30296,Cor Loratadine OD Tab USP 10mg
50821,30003,Ble Baclofen Tab USP 10 mg
50822,30003,Ble Baclofen Tab USP 10 mg
50823,30003,Ble Baclofen Tab USP 10 mg
50824,30315,Coa Carvedilol Tab USP 3.125mg
50825,30315,Coa Carvedilol Tab USP 3.125mg
50829,30894,"Gra Meto Tar Tab USP25, 50&100mg Uncoate"
50830,30894,"Gra Meto Tar Tab USP25, 50&100mg Uncoate"
50840,30780,Gra Acetazolamide Tab USP 125mg
50841,30285,Ble Acetazolamide Tab USP 250mg
50842,30285,Ble Acetazolamide Tab USP 250mg
50846,30435,Cor Carbi+Levo Tab 25/250mg
50847,30638,Ble Carbi+LevoTab USP 25/250 mg
50848,30458,Ble Cevimeline HCl Cap 30mg
50849,30458,Ble Cevimeline HCl Cap 30mg
50850,30458,Ble Cevimeline HCl Cap 30mg
50851,30458,Ble Cevimeline HCl Cap 30mg
50852,30458,Ble Cevimeline HCl Cap 30mg
50858,30796,Gra Primidone Tab USP 50mg
50859,30796,Gra Primidone Tab USP 50mg
E40929,30524,"IB Nitroglycerine SL TabUSP0.3,0.4&0.6mg"
E41628,30911,Ble CB Metoprolol Tar Tab USP MOLF
E42086,30911,Ble CB Metoprolol Tar Tab USP MOLF
E42087,30911,Ble CB Metoprolol Tar Tab USP MOLF
E50055,30704,Ble Methylphenidate HCL ER Chew Tab 40mg
E50122,30942,CB Buprenorphine SL Tab 4mg & 12mg
E50123,30942,CB Buprenorphine SL Tab 4mg & 12mg
E50124,30942,CB Buprenorphine SL Tab 4mg & 12mg
E50774,30920,Blk Diazepam Nasal Spray 10mg/Spray
E50784,30638,Ble Carbi+LevoTab USP 25/250 mg
E50812,31012,"Ble Tramadol Hcl ER Tab USP100,200&300mg"
E50813,31012,"Ble Tramadol Hcl ER Tab USP100,200&300mg"
E50814,31012,"Ble Tramadol Hcl ER Tab USP100,200&300mg"
S24040HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24041HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24042HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24048HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24049HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24050HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24051HF1,40754,Lithium OS USP 8 mEq Per 5 mL 500 HD US
S24052HF1,40754,Lithium OS USP 8 mEq Per 5 mL 500 HD US
S24053HF1,40754,Lithium OS USP 8 mEq Per 5 mL 500 HD US
S24060HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24061HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24062HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24072PD1,40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US
S24073PB1,40910,Aripiprazole OS 1mg/ml 150 PET US
S24074PB1,40910,Aripiprazole OS 1mg/ml 150 PET US
S24075PB1,40910,Aripiprazole OS 1mg/ml 150 PET US
S24077HA1,45018,HALOPERIDOL OS USP 2MG/ML (15 ML HDPE)
S24077HB1,45019,HALOPERIDOL OS USP 2MG/ML (120 ML HDPE)
S24078HA1,45018,HALOPERIDOL OS USP 2MG/ML (15 ML HDPE)
S24078HB1,45019,HALOPERIDOL OS USP 2MG/ML (120 ML HDPE)
S24079HA1,45018,HALOPERIDOL OS USP 2MG/ML (15 ML HDPE)
S24079HB1,45019,HALOPERIDOL OS USP 2MG/ML (120 ML HDPE)
S24080PD1,40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US
S24081PD1,40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US
S24082GB2,40962,OXCARBAZEPINE OSP USP300MG/5ML 250 GL US
S24083GB2,40962,OXCARBAZEPINE OSP USP300MG/5ML 250 GL US
S24084GB2,40962,OXCARBAZEPINE OSP USP300MG/5ML 250 GL US
S24085HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24086HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24087HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24088PB1,40910,Aripiprazole OS 1mg/ml 150 PET US
S24091HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24092HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24093PD1,40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US
S24094PD1,40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US
S24097HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24098HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24099HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24100HE1,40900,Acyclovir OSP USP 200mg/5ml 473 HD US
S24101HE1,40900,Acyclovir OSP USP 200mg/5ml 473 HD US
S24102HE1,40900,Acyclovir OSP USP 200mg/5ml 473 HD US
S24103HB1,45019,HALOPERIDOL OS USP 2MG/ML (120 ML HDPE)
S24104HB1,45019,HALOPERIDOL OS USP 2MG/ML (120 ML HDPE)
S24107HB1,45019,HALOPERIDOL OS USP 2MG/ML (120 ML HDPE)
S24108HB1,45019,HALOPERIDOL OS USP 2MG/ML (120 ML HDPE)
S24113PD1,40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US
S24114PD1,40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US
S24115HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S24116GB1,40962,OXCARBAZEPINE OSP USP300MG/5ML 250 GL US
S24117GB1,40962,OXCARBAZEPINE OSP USP300MG/5ML 250 GL US
S24123HF1,40754,Lithium OS USP 8 mEq Per 5 mL 500 HD US
S24130HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24139HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S24141HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S25014HE1,40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US
S25015HE1,40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%"
S25021LA1,40842,Lidocaine Oral Topi Soln USP 2% 100ml
S25022LA1,40842,Lidocaine Oral Topi Soln USP 2% 100ml
S25023LA1,40842,Lidocaine Oral Topi Soln USP 2% 100ml
S25024LA1,40842,Lidocaine Oral Topi Soln USP 2% 100ml
S25025LA1,40842,Lidocaine Oral Topi Soln USP 2% 100ml
