material,prod_desc,prod_family,inventory_month,forecast_month,monthend_invent,forecasted_demand,inventory_status
40692,Desvenlafaxine ER Tab 50 mg 30,Desvenlaflaxine,2025-05,2025-06,128448.0,133908.5,Insufficient
40692,Desvenlafaxine ER Tab 50 mg 30,Desvenlaflaxine,2025-04,2025-05,128448.0,133908.5,Insufficient
40592,Baclofen Tab USP 10mg 100,Baclofen,2024-12,2025-01,112056.0,115956.0,Insufficient
40592,Baclofen Tab USP 10mg 100,Baclofen,2025-02,2025-03,112056.0,115943.5,Insufficient
40592,Baclofen Tab USP 10mg 100,Baclofen,2025-01,2025-02,112056.0,115943.5,Insufficient
40592,Baclofen Tab USP 10mg 100,Baclofen,2025-05,2025-06,112056.0,115875.0,Insufficient
40592,Baclofen Tab USP 10mg 100,Baclofen,2025-04,2025-05,112056.0,115875.0,Insufficient
40592,Baclofen Tab USP 10mg 100,Baclofen,2025-03,2025-04,112056.0,115875.0,Insufficient
40653,Metoprolol Tar Tab USP 25mg 1000,Metoprolol Tartrate,2024-11,2024-12,204.0,112954.933333333,Insufficient
40781,Bisoprolol Fum Tab USP 5 mg 30,Bisoprolol Fumarate,2024-11,2024-12,6960.0,111913.864,Insufficient
40726,Baclofen Tab USP 10mg 1000,Baclofen,2024-11,2024-12,10536.0,109626.0,Insufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2025-01,2025-02,35760.0,106802.333333333,Insufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2024-12,2025-01,35760.0,106802.333333333,Insufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2025-01,2025-02,98184.0,105699.272727272,Insufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2025-02,2025-03,98184.0,105699.272727272,Insufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2024-12,2025-01,98184.0,105699.272727272,Insufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2025-05,2025-06,98184.0,105195.272727272,Insufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2025-03,2025-04,98184.0,105195.272727272,Insufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2025-04,2025-05,98184.0,105195.272727272,Insufficient
40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml,Ipratropium Bro. Nasal Spray,2025-04,2025-05,12402.0,98545.0,Insufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2025-02,2025-03,35760.0,96802.3333333333,Insufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2025-05,2025-06,35760.0,96802.3333333333,Insufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2025-04,2025-05,35760.0,96802.3333333333,Insufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2025-03,2025-04,35760.0,96802.3333333333,Insufficient
40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml,Ipratropium Bro. Nasal Spray,2025-05,2025-06,12402.0,95909.5,Insufficient
40716,Clonazepam Tab USP 2mg 100,Clonazepam Tab,2024-11,2024-12,42264.0,93999.9202721088,Insufficient
41065,Metoprolol Tar Tab USP 25mg 1000 UnTS,Metoprolol Tartrate (Uncoated),2025-04,2025-05,69900.0,92900.3,Insufficient
40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml,Ipratropium Bro. Nasal Spray,2025-03,2025-04,12402.0,90708.0,Insufficient
41065,Metoprolol Tar Tab USP 25mg 1000 UnTS,Metoprolol Tartrate (Uncoated),2025-05,2025-06,69900.0,82776.3,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2024-11,2024-12,15006.0,82237.3158399808,Insufficient
40900,Acyclovir OSP USP 200mg/5ml 473 HD US,Acyclovir Suspension,2024-11,2024-12,3390.0,77035.28307999,Insufficient
40865,Loperamide HCL Cap USP 2mg 100,Loperamide Caps,2024-11,2024-12,6072.0,71691.4793870931,Insufficient
40864,Cevimeline HCl Cap 30mg 100,Cevimeline HCL,2024-11,2024-12,2520.0,71128.8466666666,Insufficient
40513,Cyclobenzaprine HCl Tab USP 10mg 1000,Cyclobenzaprine HCl,2024-11,2024-12,34140.0,67780.0,Insufficient
40828,Buprenorphine Sl Tab 2 Mg 30,Buprenorphine Sl,2025-04,2025-05,51336.0,66952.6666666666,Insufficient
40828,Buprenorphine Sl Tab 2 Mg 30,Buprenorphine Sl,2025-05,2025-06,51336.0,66952.6666666666,Insufficient
40828,Buprenorphine Sl Tab 2 Mg 30,Buprenorphine Sl,2025-03,2025-04,51336.0,63203.1666666666,Insufficient
40774,Tranexamic Acid Tab USP 650 mg 30,Tranexamic Acid Tab,2025-05,2025-06,30552.0,62830.3333333333,Insufficient
40774,Tranexamic Acid Tab USP 650 mg 30,Tranexamic Acid Tab,2025-04,2025-05,30552.0,62714.3333333333,Insufficient
40774,Tranexamic Acid Tab USP 650 mg 30,Tranexamic Acid Tab,2025-02,2025-03,30552.0,60641.1428571428,Insufficient
40774,Tranexamic Acid Tab USP 650 mg 30,Tranexamic Acid Tab,2025-01,2025-02,30552.0,60641.1428571428,Insufficient
40658,Metoprolol Tar Tab USP 75mg 100,Metoprolol Tartrate,2024-11,2024-12,28272.0,60517.0655692082,Insufficient
40796,Clonazepam Tab USP 0.5mg 500,Clonazepam Tab,2025-01,2025-02,23136.0,60466.4475672687,Insufficient
40796,Clonazepam Tab USP 0.5mg 500,Clonazepam Tab,2025-02,2025-03,23136.0,60466.4475672687,Insufficient
40796,Clonazepam Tab USP 0.5mg 500,Clonazepam Tab,2024-12,2025-01,23136.0,60340.4475672687,Insufficient
40690,Desvenlafaxine ER Tab 25mg 30,Desvenlaflaxine,2025-04,2025-05,48504.0,60293.3777777777,Insufficient
40690,Desvenlafaxine ER Tab 25mg 30,Desvenlaflaxine,2025-05,2025-06,48504.0,60293.3777777777,Insufficient
40774,Tranexamic Acid Tab USP 650 mg 30,Tranexamic Acid Tab,2025-03,2025-04,30552.0,59578.0,Insufficient
40652,Metoprolol Tar tab USP 25mg 100,Metoprolol Tartrate,2024-11,2024-12,27627.0,59383.8666666666,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2025-02,2025-03,19176.0,57586.7521334764,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2025-01,2025-02,19176.0,57586.7521334764,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2024-12,2025-01,19176.0,57572.7521334764,Insufficient
40828,Buprenorphine Sl Tab 2 Mg 30,Buprenorphine Sl,2025-01,2025-02,51336.0,56940.6666666666,Insufficient
40828,Buprenorphine Sl Tab 2 Mg 30,Buprenorphine Sl,2025-02,2025-03,51336.0,56940.6666666666,Insufficient
40316,Buspirone HCl Tab USP 30mg 60,Buspirone HCl,2025-02,2025-03,53472.0,56439.5534089191,Insufficient
40316,Buspirone HCl Tab USP 30mg 60,Buspirone HCl,2025-01,2025-02,53472.0,56439.5534089191,Insufficient
40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%",Potassium Chloride Oral Solution,2024-11,2024-12,4755.0,55907.6568743562,Insufficient
40690,Desvenlafaxine ER Tab 25mg 30,Desvenlaflaxine,2025-03,2025-04,48504.0,55767.0444444444,Insufficient
40316,Buspirone HCl Tab USP 30mg 60,Buspirone HCl,2024-12,2025-01,53472.0,55521.5534089191,Insufficient
40294,Amiodarone HCl Tab USP 200mg 60,Amiodarone HCl,2025-02,2025-03,34381.0,55445.0,Insufficient
40294,Amiodarone HCl Tab USP 200mg 60,Amiodarone HCl,2025-01,2025-02,34381.0,55445.0,Insufficient
40316,Buspirone HCl Tab USP 30mg 60,Buspirone HCl,2025-05,2025-06,53472.0,55435.0534089191,Insufficient
40316,Buspirone HCl Tab USP 30mg 60,Buspirone HCl,2025-03,2025-04,53472.0,55435.0534089191,Insufficient
40316,Buspirone HCl Tab USP 30mg 60,Buspirone HCl,2025-04,2025-05,53472.0,55435.0534089191,Insufficient
40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml,Ipratropium Bro. Nasal Spray,2025-04,2025-05,24.0,55266.0,Insufficient
40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml,Ipratropium Bro. Nasal Spray,2025-05,2025-06,24.0,55266.0,Insufficient
40294,Amiodarone HCl Tab USP 200mg 60,Amiodarone HCl,2024-12,2025-01,34381.0,55112.0,Insufficient
40690,Desvenlafaxine ER Tab 25mg 30,Desvenlaflaxine,2025-02,2025-03,48504.0,55058.1555555555,Insufficient
40690,Desvenlafaxine ER Tab 25mg 30,Desvenlaflaxine,2025-01,2025-02,48504.0,55058.1555555555,Insufficient
40294,Amiodarone HCl Tab USP 200mg 60,Amiodarone HCl,2025-03,2025-04,34381.0,54981.0,Insufficient
40294,Amiodarone HCl Tab USP 200mg 60,Amiodarone HCl,2025-05,2025-06,34381.0,54981.0,Insufficient
40294,Amiodarone HCl Tab USP 200mg 60,Amiodarone HCl,2025-04,2025-05,34381.0,54981.0,Insufficient
40774,Tranexamic Acid Tab USP 650 mg 30,Tranexamic Acid Tab,2024-12,2025-01,30552.0,54365.1428571428,Insufficient
40796,Clonazepam Tab USP 0.5mg 500,Clonazepam Tab,2025-03,2025-04,23136.0,52999.2516279641,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2025-03,2025-04,19176.0,52183.2521334764,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2025-04,2025-05,19176.0,51311.2521334764,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2025-05,2025-06,19176.0,51311.2521334764,Insufficient
40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml,Ipratropium Bro. Nasal Spray,2024-12,2025-04,24.0,50458.0,Insufficient
41069,Metoprolol Tar Tab USP 50mg 1000 UnTS,Metoprolol Tartrate (Uncoated),2025-05,2025-06,44148.0,50090.8333333333,Insufficient
41069,Metoprolol Tar Tab USP 50mg 1000 UnTS,Metoprolol Tartrate (Uncoated),2025-04,2025-05,44148.0,50090.8333333333,Insufficient
40796,Clonazepam Tab USP 0.5mg 500,Clonazepam Tab,2025-04,2025-05,23136.0,49887.2516279641,Insufficient
40796,Clonazepam Tab USP 0.5mg 500,Clonazepam Tab,2025-05,2025-06,23136.0,49887.2516279641,Insufficient
40695,Midodrine HCl Tab USP 5 mg 100,Midodrine,2025-05,2025-06,25896.0,49121.5,Insufficient
40695,Midodrine HCl Tab USP 5 mg 100,Midodrine,2025-04,2025-05,25896.0,49121.5,Insufficient
40623,Primidone Tab USP 50mg 100,Primidone,2025-02,2025-03,43992.0,48153.8333333333,Insufficient
40623,Primidone Tab USP 50mg 100,Primidone,2025-01,2025-02,43992.0,48153.8333333333,Insufficient
40215,Isosorbide Dinitrate Tab USP 30mg 100,Isosorbide DN,2024-11,2024-12,8544.0,48115.7666666666,Insufficient
40623,Primidone Tab USP 50mg 100,Primidone,2024-12,2025-01,43992.0,47902.8333333333,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2024-11,2024-12,21375.0,47316.4444444444,Insufficient
40623,Primidone Tab USP 50mg 100,Primidone,2025-05,2025-06,43992.0,47270.3333333333,Insufficient
40623,Primidone Tab USP 50mg 100,Primidone,2025-04,2025-05,43992.0,47270.3333333333,Insufficient
40623,Primidone Tab USP 50mg 100,Primidone,2025-03,2025-04,43992.0,47270.3333333333,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2025-04,2025-05,21375.0,46015.7025490663,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2025-05,2025-06,21375.0,46015.7025490663,Insufficient
40142,Pregabalin ER tab 82.5mg 30,Pregabalin tab ER,2024-11,2024-12,0.0,45359.6480621737,Insufficient
40695,Midodrine HCl Tab USP 5 mg 100,Midodrine,2025-03,2025-04,25896.0,43160.0,Insufficient
40565,Baclofen Tab USP 20mg 100,Baclofen,2025-02,2025-03,31392.0,42682.0,Insufficient
40565,Baclofen Tab USP 20mg 100,Baclofen,2025-01,2025-02,31392.0,42682.0,Insufficient
40565,Baclofen Tab USP 20mg 100,Baclofen,2025-03,2025-04,31392.0,42351.5,Insufficient
40565,Baclofen Tab USP 20mg 100,Baclofen,2025-05,2025-06,31392.0,42351.5,Insufficient
40565,Baclofen Tab USP 20mg 100,Baclofen,2025-04,2025-05,31392.0,42351.5,Insufficient
40140,Amantadine HCl Cap USP 100mg 100,Amantadine HCL,2025-05,2025-06,15505.0,41939.6190658012,Insufficient
40140,Amantadine HCl Cap USP 100mg 100,Amantadine HCL,2025-04,2025-05,15505.0,41939.6190658011,Insufficient
40156,Diclofenac Sod DR Tab USP 75mg 100,Diclofenac Sodium Tab,2024-11,2024-12,336.0,41855.8333333333,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2025-01,2025-02,24360.0,41357.864,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2025-02,2025-03,24360.0,41357.864,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2025-03,2025-04,21375.0,41352.0358823996,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2025-04,2025-05,24360.0,41077.364,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2025-03,2025-04,24360.0,41077.364,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2025-05,2025-06,24360.0,41077.364,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2024-12,2025-01,24360.0,40787.864,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2024-12,2025-01,21375.0,40701.9247712885,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2025-01,2025-02,21375.0,40487.0914379552,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2025-02,2025-03,21375.0,40487.0914379552,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2024-11,2024-12,24360.0,40389.5,Insufficient
40565,Baclofen Tab USP 20mg 100,Baclofen,2024-12,2025-01,31392.0,39784.0,Insufficient
40672,Nitroglycerine Sub Tab USP 0.4mg 100,Nitroglycerine,2024-11,2024-12,23496.0,38985.3333333333,Insufficient
40707,Metoprolol Tar Tab USP 25mg 500,Metoprolol Tartrate,2024-11,2024-12,176.0,38605.0479999999,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2025-02,2025-03,20676.0,38186.2666666666,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2025-01,2025-02,20676.0,38186.2666666666,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2024-12,2025-01,20676.0,38126.2666666666,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2025-04,2025-05,20676.0,37199.0333333333,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2025-03,2025-04,20676.0,37199.0333333333,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2025-05,2025-06,20676.0,37199.0333333333,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2024-11,2024-12,19176.0,36646.2040606954,Insufficient
40620,Carvedilol Tab USP 12.5mg 500,Carvedilol,2025-04,2025-05,23760.0,35566.536231884,Insufficient
40620,Carvedilol Tab USP 12.5mg 500,Carvedilol,2025-03,2025-04,23760.0,35566.536231884,Insufficient
40620,Carvedilol Tab USP 12.5mg 500,Carvedilol,2025-05,2025-06,23760.0,35566.536231884,Insufficient
40675,Labetalol HCl Tab USP 100mg 500,Labetalol,2024-11,2024-12,3444.0,35509.1862028142,Insufficient
40880,Guanfacine Tab USP 1mg 100,Guanfacine IR,2025-02,2025-03,21720.0,35440.1666666666,Insufficient
40880,Guanfacine Tab USP 1mg 100,Guanfacine IR,2025-01,2025-02,21720.0,35440.1666666666,Insufficient
40217,Potassium Chl Ora sol 20mEq 30,Potassium Chloride PFOS,2024-11,2024-12,15768.0,35358.2809037731,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2025-03,2025-04,18984.0,35257.0,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2025-05,2025-06,18984.0,35257.0,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2025-04,2025-05,18984.0,35256.9999999999,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2024-12,2025-01,18984.0,34657.5,Insufficient
40620,Carvedilol Tab USP 12.5mg 500,Carvedilol,2024-12,2025-01,23760.0,34641.8695652173,Insufficient
40620,Carvedilol Tab USP 12.5mg 500,Carvedilol,2025-01,2025-02,23760.0,34639.3695652173,Insufficient
40620,Carvedilol Tab USP 12.5mg 500,Carvedilol,2025-02,2025-03,23760.0,34639.3695652173,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2025-01,2025-02,18984.0,34635.3333333333,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2025-02,2025-03,18984.0,34635.3333333333,Insufficient
40292,Amiodarone HCl Tab USP 100mg 30,Amiodarone HCl,2025-04,2025-05,2592.0,34519.3333333333,Insufficient
40292,Amiodarone HCl Tab USP 100mg 30,Amiodarone HCl,2025-05,2025-06,2592.0,33505.3333333333,Insufficient
40520,Cyclobenzaprine HCl Tab USP 5mg 100,Cyclobenzaprine HCl,2024-11,2024-12,20616.0,33334.6666666666,Insufficient
40695,Midodrine HCl Tab USP 5 mg 100,Midodrine,2025-02,2025-03,25896.0,32520.5333333333,Insufficient
40695,Midodrine HCl Tab USP 5 mg 100,Midodrine,2024-12,2025-01,25896.0,32408.5333333333,Insufficient
40695,Midodrine HCl Tab USP 5 mg 100,Midodrine,2025-01,2025-02,25896.0,32408.5333333333,Insufficient
40696,Midodrine HCl Tab USP 10mg 100,Midodrine,2025-05,2025-06,20784.0,31476.8228583281,Insufficient
40696,Midodrine HCl Tab USP 10mg 100,Midodrine,2025-04,2025-05,20784.0,31476.8228583281,Insufficient
40880,Guanfacine Tab USP 1mg 100,Guanfacine IR,2024-12,2025-01,21720.0,31134.0,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2024-11,2024-12,18984.0,30448.86,Insufficient
40472,Carbi + Levo ER Tab USP 25/100mg 100,Carbidopa and Levdopa ER Tab,2025-05,2025-06,5064.0,30150.3333333333,Insufficient
40140,Amantadine HCl Cap USP 100mg 100,Amantadine HCL,2025-03,2025-04,15505.0,29972.6190658012,Insufficient
40472,Carbi + Levo ER Tab USP 25/100mg 100,Carbidopa and Levdopa ER Tab,2025-04,2025-05,5064.0,29958.3333333333,Insufficient
45019,Haloperidol OS USP 2MG/ML (120 ML HDPE),Haloperidol Oral Solution,2024-11,2024-12,11364.0,29706.6333333333,Insufficient
40472,Carbi + Levo ER Tab USP 25/100mg 100,Carbidopa and Levdopa ER Tab,2024-11,2024-12,5064.0,28703.5345666991,Insufficient
40676,Labetalol HCl Tab USP 200mg 100,Labetalol,2024-11,2024-12,19850.0,28494.9494530484,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2025-02,2025-03,15006.0,28434.0,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2025-03,2025-04,15006.0,27615.0,Insufficient
40151,Diclofenac Sod DR Tab USP 25mg 100,Diclofenac Sodium Tab,2024-11,2024-12,384.0,27283.7666666666,Insufficient
40475,Carbi + Levo ER Tab USP 50/200mg 100,Carbidopa and Levdopa ER Tab,2025-05,2025-06,13704.0,27025.8333333333,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2025-05,2025-06,15006.0,26799.0,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2025-04,2025-05,15006.0,26799.0,Insufficient
40140,Amantadine HCl Cap USP 100mg 100,Amantadine HCL,2025-01,2025-02,15505.0,26755.2857324678,Insufficient
40140,Amantadine HCl Cap USP 100mg 100,Amantadine HCL,2025-02,2025-03,15505.0,26755.2857324678,Insufficient
40696,Midodrine HCl Tab USP 10mg 100,Midodrine,2025-03,2025-04,20784.0,26476.1561916614,Insufficient
40146,Oxybutynin Cl ER Tab USP 10mg 100,Oxybutynin Chloride ER,2024-12,2025-01,5904.0,26001.5,Insufficient
40146,Oxybutynin Cl ER Tab USP 10mg 100,Oxybutynin Chloride ER,2025-05,2025-06,5904.0,25922.0,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2024-12,2025-01,23032.0,25850.08307999,Insufficient
40314,Buspirone HCl Tab USP 7.5mg 100,Buspirone HCl,2024-11,2024-12,16344.0,25700.0,Insufficient
40146,Oxybutynin Cl ER Tab USP 10mg 100,Oxybutynin Chloride ER,2025-03,2025-04,5904.0,25609.0,Insufficient
40146,Oxybutynin Cl ER Tab USP 10mg 100,Oxybutynin Chloride ER,2025-04,2025-05,5904.0,25609.0,Insufficient
40146,Oxybutynin Cl ER Tab USP 10mg 100,Oxybutynin Chloride ER,2025-01,2025-02,5904.0,25609.0,Insufficient
40146,Oxybutynin Cl ER Tab USP 10mg 100,Oxybutynin Chloride ER,2025-02,2025-03,5904.0,25609.0,Insufficient
40595,Baclofen Tab USP 10mg 500,Baclofen,2025-05,2025-06,19356.0,25461.3333333333,Insufficient
40595,Baclofen Tab USP 10mg 500,Baclofen,2025-04,2025-05,19356.0,25461.3333333333,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2025-05,2025-06,23032.0,25078.1164133233,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2025-02,2025-03,23032.0,24964.08307999,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2025-03,2025-04,23032.0,24959.28307999,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2025-04,2025-05,23032.0,24886.1164133233,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2024-12,2025-01,15006.0,24794.0,Insufficient
40511,Cyclobenzaprine HCl Tab USP 5mg 500,Cyclobenzaprine HCl,2024-11,2024-12,5844.0,24786.0697142857,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2025-01,2025-02,15006.0,24626.5,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2025-01,2025-02,23032.0,24508.08307999,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2024-11,2024-12,20676.0,24506.3028985507,Insufficient
40595,Baclofen Tab USP 10mg 500,Baclofen,2024-12,2025-01,19356.0,24357.3333333333,Insufficient
40595,Baclofen Tab USP 10mg 500,Baclofen,2025-01,2025-02,19356.0,24271.3333333333,Insufficient
40595,Baclofen Tab USP 10mg 500,Baclofen,2025-02,2025-03,19356.0,24271.3333333333,Insufficient
40595,Baclofen Tab USP 10mg 500,Baclofen,2025-03,2025-04,19356.0,24271.3333333333,Insufficient
40729,Baclofen Tab USP 20mg 1000,Baclofen,2024-11,2024-12,3120.0,23617.8333333333,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2024-11,2024-12,23032.0,23484.9146666666,Insufficient
40472,Carbi + Levo ER Tab USP 25/100mg 100,Carbidopa and Levdopa ER Tab,2025-03,2025-04,5064.0,23154.5,Insufficient
40444,Isosorbide Dinitrate Tab USP 20mg 100,Isosorbide DN,2025-04,2025-05,15534.0,22812.8170258047,Insufficient
40444,Isosorbide Dinitrate Tab USP 20mg 100,Isosorbide DN,2025-05,2025-06,15534.0,22812.8170258047,Insufficient
40442,Isosorbide Dinitrate Tab USP 10mg 100,Isosorbide DN,2025-05,2025-06,7776.0,22775.1666666666,Insufficient
40442,Isosorbide Dinitrate Tab USP 10mg 100,Isosorbide DN,2025-04,2025-05,7776.0,22775.1666666666,Insufficient
40492,Carbi + Levo tab USP 25/100mg 1000,Carbidopa and Levdopa Tab,2024-11,2024-12,5592.0,22170.9393939393,Insufficient
40525,Glipizide Tab USP 10mg 1000,Glipizide,2024-11,2024-12,2700.0,21922.8325180136,Insufficient
40616,Carvedilol Tab USP 3.125mg 500,Carvedilol,2025-04,2025-05,12624.0,21684.5,Insufficient
40616,Carvedilol Tab USP 3.125mg 500,Carvedilol,2025-05,2025-06,12624.0,21684.5,Insufficient
40616,Carvedilol Tab USP 3.125mg 500,Carvedilol,2025-03,2025-04,12624.0,21684.5,Insufficient
40140,Amantadine HCl Cap USP 100mg 100,Amantadine HCL,2024-12,2025-01,15505.0,21215.2857324678,Insufficient
40696,Midodrine HCl Tab USP 10mg 100,Midodrine,2025-02,2025-03,20784.0,21155.7408836341,Insufficient
40696,Midodrine HCl Tab USP 10mg 100,Midodrine,2025-01,2025-02,20784.0,21043.7408836341,Insufficient
40616,Carvedilol Tab USP 3.125mg 500,Carvedilol,2025-02,2025-03,12624.0,20720.0,Insufficient
40694,Midodrine HCl Tab USP 2.5mg 100,Midodrine,2025-05,2025-06,20088.0,20462.4573713368,Insufficient
40694,Midodrine HCl Tab USP 2.5mg 100,Midodrine,2025-03,2025-04,20088.0,20462.4573713368,Insufficient
40694,Midodrine HCl Tab USP 2.5mg 100,Midodrine,2025-04,2025-05,20088.0,20462.4573713368,Insufficient
40616,Carvedilol Tab USP 3.125mg 500,Carvedilol,2024-12,2025-01,12624.0,20450.0,Insufficient
40616,Carvedilol Tab USP 3.125mg 500,Carvedilol,2025-01,2025-02,12624.0,20450.0,Insufficient
40444,Isosorbide Dinitrate Tab USP 20mg 100,Isosorbide DN,2025-01,2025-02,15534.0,20432.9392480269,Insufficient
40444,Isosorbide Dinitrate Tab USP 20mg 100,Isosorbide DN,2025-02,2025-03,15534.0,20432.9392480269,Insufficient
40444,Isosorbide Dinitrate Tab USP 20mg 100,Isosorbide DN,2024-12,2025-01,15534.0,20409.4392480269,Insufficient
40444,Isosorbide Dinitrate Tab USP 20mg 100,Isosorbide DN,2025-03,2025-04,15534.0,20403.150359138,Insufficient
40682,Acetazolamide Tab USP 250mg 100,Acetazolamide,2025-03,2025-04,18268.0,20186.0358175061,Insufficient
40682,Acetazolamide Tab USP 250mg 100,Acetazolamide,2025-05,2025-06,18268.0,20186.0358175061,Insufficient
40682,Acetazolamide Tab USP 250mg 100,Acetazolamide,2025-04,2025-05,18268.0,20186.0358175061,Insufficient
40627,Primidone Tab USP 250mg100,Primidone,2024-12,2025-01,13656.0,19911.6845180136,Insufficient
40442,Isosorbide Dinitrate Tab USP 10mg 100,Isosorbide DN,2025-03,2025-04,7776.0,19780.0,Insufficient
40908,Glipizide Tab USP 10mg 500,Glipizide,2024-11,2024-12,4464.0,19767.9298587479,Insufficient
40832,Carbi + Levo tab USP 25/100mg 500,Carbidopa and Levdopa Tab,2024-11,2024-12,60.0,19709.56,Insufficient
40442,Isosorbide Dinitrate Tab USP 10mg 100,Isosorbide DN,2025-01,2025-02,7776.0,19227.0333333333,Insufficient
40442,Isosorbide Dinitrate Tab USP 10mg 100,Isosorbide DN,2025-02,2025-03,7776.0,19227.0333333333,Insufficient
40442,Isosorbide Dinitrate Tab USP 10mg 100,Isosorbide DN,2024-12,2025-01,7776.0,19170.0333333333,Insufficient
40627,Primidone Tab USP 250mg100,Primidone,2025-02,2025-03,13656.0,19098.0,Insufficient
40627,Primidone Tab USP 250mg100,Primidone,2025-01,2025-02,13656.0,19098.0,Insufficient
40497,Tramadol HCL Tab USP 25mg 30,Tramadol,2025-05,2025-06,3240.0,18939.8333333333,Insufficient
40497,Tramadol HCL Tab USP 25mg 30,Tramadol,2025-04,2025-05,3240.0,18891.8333333333,Insufficient
