player_name,score_value,category
Teodoro Valenzuela,,Runs
Sterling Alex,,Runs
Mark Harold,,Runs
Frederick Wayne,,Runs
Christian,,Runs
Mark Steven,,Runs
Michael James,,Runs
Domingo,,Runs
Miguel Anthony,,Runs
David Wayne,,Runs
William Jeffrey,,Runs
Barry Louis,,Runs
Scott Andrew,,Runs
Stefan Andrew,,Runs
James Edward,,Runs
Mark Andrew,,Runs
John Francis,,Runs
Kevin Ray,,Runs
Kurt David,,Runs
Thomas Joseph,,Runs
William Culp,,Runs
Mark Edward,,Runs
Terry Hester,,Runs
Craig Lindsay,,Runs
Phillip Dale,,Runs
Charles Louis,,Runs
Alois Terry,,Runs
Scott Allen,,Runs
Derek Jansen,,Runs
Douglas Warren,,Runs
Douglas Warren,,Runs
Graeme John,,Runs
Albert Anthony,,Runs
Michael Anthony,,Runs
Joseph David,,Runs
Patrick Lavon,,Runs
Josias,,Runs
Kirk Edward,,Runs
Larry Benard,,Runs
Jack Burns,,Runs
George Kevin,,Runs
Russell Loren,,Runs
Jose Luis,,Runs
Brett Alan,,Runs
Jose Ramon Nova,,Runs
Robert,,Runs
Sam Salvatore,,Runs
Nathan Derek,,Runs
Angel Luis,,Runs
David John,,Runs
Richard,,Runs
Jeffrey Thomas,,Runs
Michael Wayne,,Runs
John Scott,,Runs
Jamie,,Runs
Roberto,,Runs
Michael Anthony,,Runs
Michael Cole,,Runs
Jeffrey Thomas,,Runs
Charles Harrison,,Runs
Jaime,,Runs
Wayland Eugene,,Runs
Wayland Eugene,,Runs
Robert Allen,,Runs
Gerald Arthur,,Runs
Rafael Angel,,Runs
John Preston,,Runs
Robert Michael,,Runs
Darren Christopher,,Runs
Steven,,Runs
Michael Lee,,Runs
Donn Steven,,Runs
Robert Chandler,,Runs
Kenneth Brian,,Runs
Roger Allen,,Runs
Brad Lee,,Runs
Melido Turpen Gross,,Runs
Hipolito Antonio,,Runs
Eric Vaughn,,Runs
Ted Henry,,Runs
Paul John,,Runs
Scott David,,Runs
Dennis Lee,,Runs
Richard Allen,,Runs
Richard Allen,,Runs
Arthur Lee,,Runs
Kenneth Scott,,Runs
Scott Patrick,,Runs
Jeffrey Lee,,Runs
Kenneth Frederick,,Runs
Lynn Nolan,,Runs
Roger William,,Runs
William Albert,,Runs
Scott Douglas,,Runs
Michael Ralph,,Runs
Jeffrey William,,Runs
Darryl Nelson,,Runs
William Scott,,Runs
Aaron Helmer,,Runs
Zakary Sebastien,,Runs
Heath,,Runs
Joseph Andrew,,Runs
Lee Arthur,,Runs
Roger Craig,,Runs
Russell Paul,,Runs
David Keith,,Runs
David Andrew,,Runs
Todd Vernon,,Runs
Richard Lee,,Runs
Russell Howard,,Runs
Paul Christopher,,Runs
Frank Daryl,,Runs
Kevin Ray,,Runs
Julian,,Runs
Rodney Scott,,Runs
Anthony Charles,,Runs
Robert Thomas,,Runs
Michael August,,Runs
Michael Scott,,Runs
George Alex,,Runs
Fernando,,Runs
Julio Enrique,,Runs
Todd Matthew,,Runs
Frank John,,Runs
David Paul,,Runs
Roy Duane,,Runs
William Edward,,Runs
Robert Lynn,,Runs
David Lee,,Runs
William Charles,,Runs
Matthew Christopher,,Runs
Kevin Dean,,Runs
Robert Joe,,Runs
Carl Blake,,Runs
Mark Alan,,Runs
Gregory Scott,,Runs
Michael Atwater,,Runs
Clifford Raphael,,Runs
Curtis Allen,,Runs
Matthew John,,Runs
James Anthony,,Runs
Richard Warren,,Runs
Wilson Eduardo,,Runs
Brian James,,Runs
Robert Kevin,,Runs
Jack William,,Runs
Paul Andre,,Runs
Joseph John,,Runs
Philip Cory,,Runs
Michael Scott,,Runs
Brian Keith,,Runs
Timothy Wayne,,Runs
Armando German,,Runs
Jason Phillip,,Runs
Sean Frederick,,Runs
Joseph Martin,,Runs
Brian Edward,,Runs
Thomas Edward,,Runs
Ricardo Ricky,,Runs
Christopher Louis,,Runs
Shawn Kealoha,,Runs
William Robert,,Runs
Jacob Jeffery,,Runs
James Kevin,,Runs
Scott John,,Runs
Duff Lechaun,,Runs
Terry Dale,,Runs
Michael Dana,,Runs
Gregory James,,Runs
Gregory James,,Runs
Kevin Wade,,Runs
Lawrence Paul,,Runs
Lawrence Paul,,Runs
Antonio Jose,,Runs
Mark Willard,,Runs
William Roger,,Runs
David Brian,,Runs
James Daniel,,Runs
Dennis Bryan,,Runs
Brad Byron,,Runs
Danny Bradford,,Runs
John Russell,,Runs
Daniel Wayne,,Runs
Jeffrey Scott,,Runs
George Earl,,Runs
Timothy Howard,,Runs
Jose Luis,,Runs
James Joseph,,Runs
John Franklin,,Runs
Gerard Peter,,Runs
John Harold,,Runs
John Robert,,Runs
Steven William,,Runs
Mark Anthony,,Runs
Calvin John,,Runs
Scott Gavin,,Runs
Hector,,Runs
John Edward,,Runs
Steven Michael,,Runs
Steven Michael,,Runs
Alexander,,Runs
Charles Sidney,,Runs
Charles Edward,,Runs
Anders Gar,,Runs
David Anthony,,Runs
Emilio Antonio,,Runs
Todd Gerard,,Runs
Keith John,,Runs
Michael James,,Runs
Paul Marshall,,Runs
George,,Runs
Gregory James,,Runs
Thomas,,Runs
Joseph Milton,,Runs
Jeffrey Adam,,Runs
Jason Alan,,Runs
Wedsel Gary,,Runs
Edward Adrain,,Runs
Mark Steven,,Runs
William Lee,,Runs
Mark Andrew,,Runs
Juan Andres,,Runs
Michael Darren,,Runs
Charlton Atlee,,Runs
Christopher Deane,,Runs
Tyrone Eugene,,Runs
Greg Allen,,Runs
Greg Allen,,Runs
Ricky Allen,,Runs
Thomas Anthony,,Runs
Michael Alan,,Runs
Patrick George,,Runs
Roberto Manuel,,Runs
Joseph Thomas,,Runs
James Gregory,,Runs
Teodoro Valenzuela,,Runs
Milton Giles,,Runs
Sterling Alex,,Runs
Vincent Stanley Joseph,,Runs
Christian,,Runs
Jay Canfield,,Runs
Steven Roy,,Runs
Bruce Vee,,Runs
James Lavon,,Runs
Mark Steven,,Runs
Michael James,,Runs
Miguel Anthony,,Runs
Dane Edward,,Runs
Randall David,,Runs
Scott Andrew,,Runs
Stefan Andrew,,Runs
James Edward,,Runs
Mark Andrew,,Runs
Kevin Ray,,Runs
Scott Edward,,Runs
Kurt David,,Runs
William Culp,,Runs
Mark Edward,,Runs
Timothy James,,Runs
Craig Lindsay,,Runs
Phillip Dale,,Runs
David Paul,,Runs
Alois Terry,,Runs
Mark Edward,,Runs
Scott Allen,,Runs
Derek Jansen,,Runs
Jose Desiderio Rodriguez,,Runs
Graeme John,,Runs
Albert Anthony,,Runs
Andrew Jason,,Runs
Joseph David,,Runs
Jose Dennis,,Runs
Kirk Edward,,Runs
Larry Benard,,Runs
Jack Burns,,Runs
Russell Loren,,Runs
Jose Luis,,Runs
Jose Miguel,,Runs
Brett Alan,,Runs
Jose Ramon Nova,,Runs
Robert,,Runs
Alan Bernard,,Runs
Nathan Derek,,Runs
Angel Luis,,Runs
Michael Ross,,Runs
Jeffrey Thomas,,Runs
Michael Wayne,,Runs
John Scott,,Runs
Jamie,,Runs
Terence John,,Runs
Robert Albert,,Runs
Michael Cole,,Runs
Christopher William,,Runs
Christopher William,,Runs
Charles Harrison,,Runs
Jaime,,Runs
Jeffrey Allan,,Runs
Edwin,,Runs
Chad Wayne,,Runs
Robert Michael,,Runs
Michael Lee,,Runs
Jesse Russell,,Runs
Donn Steven,,Runs
Robert Chandler,,Runs
Kenneth Brian,,Runs
Roger Allen,,Runs
Brad Lee,,Runs
Melido Turpen Gross,,Runs
Steven Robert,,Runs
Hipolito Antonio,,Runs
Erik John,,Runs
Eric Vaughn,,Runs
James Richard,,Runs
Juan Carlos,,Runs
Paul John,,Runs
Jeffrey James,,Runs
Richard Allen,,Runs
Arthur Lee,,Runs
David Allan,,Runs
David Allan,,Runs
William Charles,,Runs
Kenneth Scott,,Runs
Scott Patrick,,Runs
Jeffrey Lee,,Runs
Jeffrey Lee,,Runs
Kenneth Frederick,,Runs
Roger William,,Runs
William Albert,,Runs
Scott Douglas,,Runs
Robert Guy,,Runs
Erik Paul,,Runs
Jeffrey William,,Runs
Jeffrey William,,Runs
Aaron Helmer,,Runs
Paul Kenneth,,Runs
Aaron James,,Runs
Lee Arthur,,Runs
Roger Craig,,Runs
Paul Nikola,,Runs
Russell Paul,,Runs
Randy Anthony,,Runs
David James,,Runs
David Keith,,Runs
Phillip Wayne,,Runs
Todd Vernon,,Runs
Russell Howard,,Runs
Kevin Ray,,Runs
Julian,,Runs
Robert Thomas,,Runs
Michael August,,Runs
Richard Alan,,Runs
Michael Scott,,Runs
William Matthew,,Runs
Sergio Sanchez,,Runs
Timothy Layne,,Runs
Todd Matthew,,Runs
Frank John,,Runs
Edward John,,Runs
William Edward,,Runs
Robert Lee,,Runs
David Lee,,Runs
William Charles,,Runs
Robert Joe,,Runs
Carl Blake,,Runs
Mark Alan,,Runs
Gregory Scott,,Runs
James Anthony,,Runs
James Anthony,,Runs
Richard Warren,,Runs
Patrick Howard,,Runs
Wilson Eduardo,,Runs
Brian James,,Runs
Scott Richard,,Runs
Luis,,Runs
Robert Kevin,,Runs
Paul Andre,,Runs
Joseph John,,Runs
Robert Joseph,,Runs
Scott,,Runs
James,,Runs
Michael Scott,,Runs
Brian Stuart,,Runs
Timothy Wayne,,Runs
Stanley Peter,,Runs
Andrew Charles,,Runs
Armando German,,Runs
Erik Hans,,Runs
Jason Phillip,,Runs
Sean Frederick,,Runs
Michael David,,Runs
Michael Joseph,,Runs
Harry Ralston,,Runs
Benjamin Earl,,Runs
Brian Edward,,Runs
Joseph Martin,,Runs
Brian Edward,,Runs
Rodney Earl,,Runs
Ricardo Ricky,,Runs
Joseph Thomas,,Runs
Christopher Louis,,Runs
Shawn Kealoha,,Runs
Mark Clay,,Runs
John Eric,,Runs
Jacob Jeffery,,Runs
James Kevin,,Runs
Thomas Leo,,Runs
Melvin Lynn,,Runs
Terry Dale,,Runs
Michael Dana,,Runs
Kevin Wade,,Runs
Rafael,,Runs
Giovanni,,Runs
Antonio Jose,,Runs
Norman Wood,,Runs
Michael Wayne,,Runs
Mark Willard,,Runs
Terry Lee,,Runs
William Roger,,Runs
David Brian,,Runs
David Brian,,Runs
James Daniel,,Runs
James Daniel,,Runs
Dennis Bryan,,Runs
Dennis Bryan,,Runs
Rheal Paul,,Runs
Brad Byron,,Runs
James Bernard,,Runs
Danny Bradford,,Runs
Timothy Lyle,,Runs
John Russell,,Runs
Daniel Wayne,,Runs
Daniel Wayne,,Runs
Scotty Ray,,Runs
Timothy Howard,,Runs
James Michael,,Runs
Jose,,Runs
John Reed,,Runs
John Franklin,,Runs
Robert Keith,,Runs
Robert Keith,,Runs
Christopher Mark,,Runs
Kenneth Edward,,Runs
David William,,Runs
Calvin John,,Runs
Alan Duane,,Runs
Scott Gavin,,Runs
Scott Gavin,,Runs
Vaughn Michael,,Runs
Hector,,Runs
John Edward,,Runs
Alexander,,Runs
Charles Sidney,,Runs
Charles Edward,,Runs
David Anthony,,Runs
David Anthony,,Runs
Timothy Shawn,,Runs
Steven Francis,,Runs
Michael James,,Runs
Brian Allen,,Runs
Gregory James,,Runs
Jason Alan,,Runs
Wedsel Gary,,Runs
Kevin Frank,,Runs
Mark Steven,,Runs
Arthur Lee,,Runs
Eric Andrew,,Runs
Juan Andres,,Runs
John Gabriel,,Runs
Michael Darren,,Runs
Charlton Atlee,,Runs
Christopher Deane,,Runs
Erik Brian,,Runs
Timothy Allan,,Runs
Michael Anthony,,Runs
Michael Anthony,,Runs
Tyrone Eugene,,Runs
Gregory Wade,,Runs
Michael Edward,,Runs
Michael Edward,,Runs
LaTroy,,Runs
Jimmy Wayne,,Runs
Ricky Allen,,Runs
Dwayne Allen,,Runs
Patrick George,,Runs
Wilson,,Runs
Roberto Manuel,,Runs
Orel Leonard,,Runs
Kenneth Wade,,Runs
Sterling Alex,,Runs
Mark Harold,,Runs
Frederick Wayne,,Runs
Christian,,Runs
Steven Roy,,Runs
Joseph Paul,,Runs
Richard Allen,,Runs
Edwin Amilgar,,Runs
Michael James,,Runs
Jason James,,Runs
Michael Elmo,,Runs
Douglas Alan,,Runs
Joel Raymond,,Runs
Randall David,,Runs
Douglas Reid,,Runs
Ricardo,,Runs
Scott Andrew,,Runs
Matthew Dean,,Runs
Randall Scott,,Runs
James Edward,,Runs
Brian Lee,,Runs
Mark Andrew,,Runs
Kevin Ray,,Runs
Scott Edward,,Runs
Scott Edward,,Runs
Rick Michael,,Runs
William Culp,,Runs
Mark Edward,,Runs
Mark Owen,,Runs
David Paul,,Runs
Alois Terry,,Runs
Derek Jansen,,Runs
Jose Desiderio Rodriguez,,Runs
Douglas Warren,,Runs
Antonio Felipe,,Runs
Graeme John,,Runs
Brian James,,Runs
Albert Anthony,,Runs
Andrew Jason,,Runs
Robert Joseph,,Runs
Michael Ausley,,Runs
Michael Anthony,,Runs
Josias,,Runs
Isidro,,Runs
Jose Dennis,,Runs
David Brian,,Runs
James Brian,,Runs
Kirk Edward,,Runs
Larry Benard,,Runs
Jack Burns,,Runs
Roger Alan,,Runs
Russell Loren,,Runs
James Jason,,Runs
Paul Gerard,,Runs
Jose Miguel,,Runs
Alan Bernard,,Runs
Angel Luis,,Runs
Richard,,Runs
Michael Wayne,,Runs
Jamie,,Runs
Juan Oscar,,Runs
Matthew Michael,,Runs
Michael Cole,,Runs
Michael Stanley,,Runs
Charles Harrison,,Runs
Jeffrey Allan,,Runs
Christopher Thomas,,Runs
Christopher John,,Runs
Chad Wayne,,Runs
Greggory William,,Runs
Steven,,Runs
Michael Lee,,Runs
Jesse Russell,,Runs
Jose Miguel,,Runs
Robert Chandler,,Runs
Jeffrey Simmons,,Runs
David Lee,,Runs
Roger Allen,,Runs
Alejandro,,Runs
Brad Lee,,Runs
Troy Eugene,,Runs
Melido Turpen Gross,,Runs
Andrew Eugene,,Runs
Steven Robert,,Runs
Jeffrey Charles,,Runs
James Michael,,Runs
Eric Vaughn,,Runs
James Richard,,Runs
Ariel,,Runs
Scott David,,Runs
Brad William,,Runs
Dennis Lee,,Runs
Rafael Alberto,,Runs
Carlos Alberto,,Runs
Arthur Lee,,Runs
David Allan,,Runs
Ronald Gene,,Runs
William Charles,,Runs
Mariano,,Runs
Joseph Rodger,,Runs
Richard Wayne,,Runs
Sidney Dean,,Runs
Kenneth Neal,,Runs
Francisco,,Runs
Francisco,,Runs
James Randall,,Runs
Kenneth Scott,,Runs
Scott Patrick,,Runs
Jeffrey Lee,,Runs
Kenneth Frederick,,Runs
Scott Douglas,,Runs
Robert Guy,,Runs
Erik Paul,,Runs
Aaron Helmer,,Runs
Jeffrey Lee,,Runs
Keith Wayne,,Runs
Paul Kenneth,,Runs
William Anthony,,Runs
Michael Robert,,Runs
Joseph Andrew,,Runs
Lee Arthur,,Runs
Zane William,,Runs
Clint Rea,,Runs
Steven William,,Runs
Russell Paul,,Runs
William Michael,,Runs
David Keith,,Runs
Jeffrey Scot,,Runs
Kevin Ray,,Runs
Julian,,Runs
Scott Michael,,Runs
Larry Wayne,,Runs
Michael Steven,,Runs
Michael August,,Runs
Dilson Dario,,Runs
Salomon,,Runs
Michael Scott,,Runs
Timothy Layne,,Runs
Ronald Thomas,,Runs
Timothy Stephen,,Runs
Roy Duane,,Runs
Jeffrey Allan,,Runs
John Truman,,Runs
Robert Lee,,Runs
David Lee,,Runs
Donald Paul,,Runs
John Karl,,Runs
David Sean,,Runs
Kevin Dean,,Runs
Kevin Dean,,Runs
Robert Joe,,Runs
Carl Blake,,Runs
Mitchell Steven,,Runs
Gregory Scott,,Runs
Robert Andrew,,Runs
Steven Joseph,,Runs
Robert William,,Runs
James Anthony,,Runs
Lawrence Kyle,,Runs
Mark Robert,,Runs
William Edward,,Runs
Richard Warren,,Runs
Jose Edgardo,,Runs
Scott Phillip,,Runs
Scott Phillip,,Runs
Wilson Eduardo,,Runs
Brian James,,Runs
Luis,,Runs
Luis,,Runs
Robert Kevin,,Runs
Paul Andre,,Runs
James,,Runs
Timothy Wayne,,Runs
Stanley Peter,,Runs
Armando German,,Runs
Erik Hans,,Runs
Jason Phillip,,Runs
Michael David,,Runs
Brian Scott,,Runs
James Andrew,,Runs
Brian Edward,,Runs
Brian Edward,,Runs
Ricardo Ricky,,Runs
Christopher Louis,,Runs
Marshall Wayne,,Runs
Mark Clay,,Runs
Mark Clay,,Runs
William Robert,,Runs
Scott John,,Runs
John David,,Runs
Terry Dale,,Runs
Rafael,,Runs
Cris Howell,,Runs
Giovanni,,Runs
Antonio Jose,,Runs
Antonio Jose,,Runs
Robert William,,Runs
Michael Wayne,,Runs
Terry Lee,,Runs
David Brian,,Runs
Dennis Bryan,,Runs
John Thomas,,Runs
Archie Ray,,Runs
James Bernard,,Runs
Timothy Lyle,,Runs
John Russell,,Runs
Jeffrey Charles,,Runs
Jeffrey Scott,,Runs
Scotty Ray,,Runs
Timothy Howard,,Runs
Jason Royce,,Runs
John Harold,,Runs
Kenneth Edward,,Runs
Mark Anthony,,Runs
Joseph Raymond,,Runs
Calvin John,,Runs
Robert Randolph,,Runs
Alan Duane,,Runs
Scott Gavin,,Runs
Vaughn Michael,,Runs
John Edward,,Runs
Alexander,,Runs
Charles Edward,,Runs
Gregory Alan,,Runs
Edward Paul,,Runs
Bryce Bettencourt,,Runs
Marvin,,Runs
Todd Gerard,,Runs
Richard Aron,,Runs
Ramon Antonio,,Runs
Paul Marshall,,Runs
Brian Allen,,Runs
Gregory James,,Runs
Gregory James,,Runs
Dwight Eugene,,Runs
Thomas,,Runs
Jeffrey Adam,,Runs
Daniel Peter,,Runs
Jason Alan,,Runs
Wedsel Gary,,Runs
Kevin Frank,,Runs
Kenneth Allan,,Runs
Edward Adrain,,Runs
Mark Steven,,Runs
Arthur Lee,,Runs
Eric Andrew,,Runs
Juan Andres,,Runs
Christopher Deane,,Runs
Gregory Michael,,Runs
Erik Brian,,Runs
Timothy Allan,,Runs
Hernando Petrocelli,,Runs
Reginald Allen,,Runs
LaTroy,,Runs
Jimmy Wayne,,Runs
Ricky Allen,,Runs
Patrick George,,Runs
Gilbert,,Runs
Orel Leonard,,Runs
Sterling Alex,,Runs
Michael James,,Runs
Steven Roy,,Runs
Joseph Paul,,Runs
Richard Allen,,Runs
Edwin Amilgar,,Runs
Mark Steven,,Runs
Jason James,,Runs
Michael Elmo,,Runs
Martin Thomas,,Runs
Dane Edward,,Runs
Randall David,,Runs
Douglas Reid,,Runs
Joseph Stacy,,Runs
Scott Andrew,,Runs
Matthew Dean,,Runs
Randall Scott,,Runs
Gregory Charles,,Runs
James Edward,,Runs
Brian Lee,,Runs
Mark Andrew,,Runs
Scott Edward,,Runs
Joseph Charles,,Runs
Rick Michael,,Runs
Kerry Ardeen,,Runs
Mark Edward,,Runs
Phillip Dale,,Runs
Alan Brian,,Runs
Jose Desiderio Rodriguez,,Runs
Douglas Warren,,Runs
Antonio Felipe,,Runs
Graeme John,,Runs
Albert Anthony,,Runs
Michael Ausley,,Runs
Michael Anthony,,Runs
Joseph David,,Runs
Patrick Lavon,,Runs
Patrick Lavon,,Runs
Jose Dennis,,Runs
Terry Alan,,Runs
David Brian,,Runs
Darrell Kevin,,Runs
Gregory O'Neil,,Runs
Kirk Edward,,Runs
Jeffrey Dee,,Runs
Larry Benard,,Runs
Jack Burns,,Runs
Roger Alan,,Runs
Charles Dwayne,,Runs
Russell Loren,,Runs
James Jason,,Runs
Ramiro,,Runs
Paul Gerard,,Runs
Kent Franklin,,Runs
Kent Franklin,,Runs
Jose Ramon Nova,,Runs
Robert,,Runs
Michael Wayne,,Runs
Michael Wayne,,Runs
Travis Eugene,,Runs
Trever Douglas,,Runs
Alan Bernard,,Runs
Nathan Derek,,Runs
Blas,,Runs
Brian Merritt,,Runs
Michael Ross,,Runs
Richard,,Runs
Steven Lewis,,Runs
Jamie,,Runs
Jamie,,Runs
Terence John,,Runs
Michael Cole,,Runs
James Xavier,,Runs
Michael Stanley,,Runs
Charles Harrison,,Runs
Daniel Donovan,,Runs
Jeffrey Allan,,Runs
Christopher John,,Runs
Chad Wayne,,Runs
Darren Christopher,,Runs
Greggory William,,Runs
Jesse Russell,,Runs
Danny Shane,,Runs
David Lee,,Runs
Roger Allen,,Runs
Brad Lee,,Runs
Brad Lee,,Runs
Andrew Eugene,,Runs
Hipolito Antonio,,Runs
Eric Vaughn,,Runs
Ezra Dale,,Runs
James Richard,,Runs
Michael Larry,,Runs
Ariel,,Runs
Timothy Dean,,Runs
Paul John,,Runs
Brad William,,Runs
Carlos Alberto,,Runs
William Charles,,Runs
Mariano,,Runs
Joseph Rodger,,Runs
Richard Wayne,,Runs
Kenneth Neal,,Runs
Francisco,,Runs
Nerio,,Runs
Kenneth Scott,,Runs
Jose Antonio,,Runs
Scott Patrick,,Runs
Jeffrey Lee,,Runs
Brian Walter,,Runs
Anthony Joseph,,Runs
Scott Douglas,,Runs
Richard Daniel,,Runs
Robert Guy,,Runs
Robert Guy,,Runs
Jeffrey Thomas,,Runs
Aaron Helmer,,Runs
Daniel Joseph,,Runs
Keith Wayne,,Runs
Paul Kenneth,,Runs
Jose Leonel,,Runs
William Anthony,,Runs
Michael Robert,,Runs
Heath,,Runs
Aaron James,,Runs
Lee Arthur,,Runs
Clint Rea,,Runs
Paul Nikola,,Runs
Dennis LeRoy,,Runs
William Michael,,Runs
Garrett Charles,,Runs
David James,,Runs
Jeffrey Scot,,Runs
Makoto,,Runs
Forest Gregory,,Runs
Kevin Ray,,Runs
Julian,,Runs
William Howell,,Runs
David William,,Runs
Justin Willard,,Runs
Michael August,,Runs
Salomon,,Runs
Michael Scott,,Runs
Thomas James,,Runs
Julio Enrique,,Runs
Timothy Layne,,Runs
Todd Matthew,,Runs
Todd Matthew,,Runs
Benjamin Ashley,,Runs
Randolph Ruhland,,Runs
Ronald Thomas,,Runs
Frank John,,Runs
Edward John,,Runs
Matthew William,,Runs
Timothy Stephen,,Runs
Michael Charles,,Runs
Jeffrey Allan,,Runs
John Truman,,Runs
John David,,Runs
Robert Lee,,Runs
David Lee,,Runs
Donald Paul,,Runs
Matthew Christopher,,Runs
Walter Richard,,Runs
Kevin Dean,,Runs
Robert Joe,,Runs
Brian O'Neal,,Runs
Shad Clayton,,Runs
Gregory Scott,,Runs
Gerald Alphonse,,Runs
Robert Andrew,,Runs
Robert William,,Runs
Esteban Luis,,Runs
Mark Robert,,Runs
William Edward,,Runs
Jose Edgardo,,Runs
Scott Phillip,,Runs
Carlos Manuel,,Runs
Brian James,,Runs
Luis,,Runs
Willie Anthony,,Runs
Jason Phillip,,Runs
Michael David,,Runs
Ricardo Ricky,,Runs
Toby Shawn,,Runs
Joseph Thomas,,Runs
Michael Craig,,Runs
Shane Patrick,,Runs
William Robert,,Runs
Rafael,,Runs
Christopher John,,Runs
Anthony Francisco,,Runs
Robinson,,Runs
Terry Lee,,Runs
Christopher Hale,,Runs
James Daniel,,Runs
John Thomas,,Runs
John Russell,,Runs
Omar Jesus,,Runs
Mark William,,Runs
Timothy Howard,,Runs
Roland Robert,,Runs
Richard Anthony,,Runs
Glenelg Edward,,Runs
Gregory Alan,,Runs
Thomas James,,Runs
Richard Aron,,Runs
Daniel Peter,,Runs
Kenneth Allan,,Runs
Mark Steven,,Runs
Juan Andres,,Runs
Gregory Michael,,Runs
Erik Brian,,Runs
Peter Thomas,,Runs
Gary Allen,,Runs
Fernando,,Runs
Kenneth Wade,,Runs
Mark Harold,,Runs
Edwin Amilgar,,Runs
Jason James,,Runs
Martin Thomas,,Runs
Kevin Thomas,,Runs
John William,,Runs
Michael Keith,,Runs
Randall David,,Runs
Jeffrey Daniel,,Runs
Steven James,,Runs
Rick Michael,,Runs
Mark Edward,,Runs
Richie Todd,,Runs
Antonio Felipe,,Runs
Antonio Felipe,,Runs
Andrew Jason,,Runs
Michael Ausley,,Runs
Ronald Matthew,,Runs
Patrick Lavon,,Runs
Sean Patrick,,Runs
Jose Dennis,,Runs
James Brian,,Runs
Allen Gabriel,,Runs
Jack Burns,,Runs
Charles Dwayne,,Runs
Angel Luis,,Runs
Michael William,,Runs
Steven Lewis,,Runs
Greggory William,,Runs
Roger Allen,,Runs
Michael Irvin,,Runs
Andrew Eugene,,Runs
Ariel,,Runs
Timothy Dean,,Runs
Daniel,,Runs
William Charles,,Runs
Kenneth Neal,,Runs
Nerio,,Runs
Brian Leonard,,Runs
John Patrick,,Runs
Paul Nikola,,Runs
David James,,Runs
Michael August,,Runs
Salomon,,Runs
Richard Alan,,Runs
Edward John,,Runs
Allen Kenneth,,Runs
John David,,Runs
John David,,Runs
David Lee,,Runs
Mitchell Steven,,Runs
Shad Clayton,,Runs
Gerald Alphonse,,Runs
Steven Joseph,,Runs
Steven Larry,,Runs
Esteban Luis,,Runs
James Anthony,,Runs
Paul David,,Runs
Carlos Manuel,,Runs
Wilson Eduardo,,Runs
Robert Kevin,,Runs
Willie Anthony,,Runs
Travis Steven,,Runs
Brian Scott,,Runs
Brian Edward,,Runs
Joel Todd,,Runs
Chadwick Lee,,Runs
Ryan J.,,Runs
William Donald,,Runs
James Scott,,Runs
James Eric,,Runs
Timothy Christopher,,Runs
Gregory James,,Runs
Daniel Steven,,Runs
Lawrence Paul,,Runs
Robinson,,Runs
Jin Ho,,Runs
John Thomas,,Runs
Roberto Alejandro,,Runs
Michael Alan,,Runs
Radhames Alviro,,Runs
Dennis Lee,,Runs
David William,,Runs
Todd Michael,,Runs
Kelvim Jose,,Runs
Bart Steven,,Runs
Michael Lee,,Runs
Emilio Antonio,,Runs
Emilio Antonio,,Runs
Christopher Wren,,Runs
Julian Edward,,Runs
Stephen Robert,,Runs
Richard John,,Runs
Juan Andres,,Runs
Harry Leroy,,Runs
Dennis Scott,,Runs
Michael Joseph,,Runs
Floyd Bluford,,Runs
Gilbert,,Runs
David Allen,,Runs
Mark Harold,,Runs
Jason James,,Runs
Michael Elmo,,Runs
Michael Joseph,,Runs
Jonathan Kent,,Runs
Douglas Reid,,Runs
Jeffrey Daniel,,Runs
Scott Andrew,,Runs
Stefan Andrew,,Runs
Gregory Charles,,Runs
James Edward,,Runs
Richie Todd,,Runs
Antonio Felipe,,Runs
Esteban Antonio,,Runs
Andrew Jason,,Runs
Thomas Edgar,,Runs
Allen Gabriel,,Runs
Jack Burns,,Runs
Travis Eugene,,Runs
Roberto,,Runs
Chad Wayne,,Runs
Jose Luis,,Runs
Roger Allen,,Runs
Brad Lee,,Runs
Matthew Alan,,Runs
James Richard,,Runs
Ariel,,Runs
Jason Paul,,Runs
Steven Vincent,,Runs
Bryan Robert,,Runs
Daniel,,Runs
Todd Everett,,Runs
Todd Michael,,Runs
Richard Wayne,,Runs
Francisco,,Runs
Nerio,,Runs
Nerio,,Runs
Brian Leonard,,Runs
Matthew Alexander,,Runs
Benjamin Damon,,Runs
Scott Gerald,,Runs
Julio Franklin,,Runs
Marino,,Runs
Jose Rafael,,Runs
Peter Alan,,Runs
Brian Douglas,,Runs
Steven Scott,,Runs
Todd Vernon,,Runs
Jeffrey Scot,,Runs
Makoto,,Runs
Ramon Francisco,,Runs
David William,,Runs
Jay Weldon,,Runs
Carlos Luis,,Runs
Benjamin Ashley,,Runs
Dario Antonio,,Runs
Ronald Thomas,,Runs
Hawatha Terrell,,Runs
James Ross,,Runs
Bryan Matthew,,Runs
Allen Kenneth,,Runs
David Lee,,Runs
Trevor Kirk,,Runs
Gerald Alphonse,,Runs
Shannon Bolt,,Runs
Timothy Howard,,Runs
Timothy Howard,,Runs
Richard Warren,,Runs
Juan M.,,Runs
Matthew Jason,,Runs
Robert Kevin,,Runs
Luis Rolando,,Runs
John Robert,,Runs
Chadwick Lee,,Runs
James Robert,,Runs
William Donald,,Runs
Michael Joseph,,Runs
Melvin Lynn,,Runs
Thomas Caesar,,Runs
Lance David,,Runs
